# i, j, phi
7.000000000000000000e+00 3.800000000000000000e+01 8.296355174484962769e-04
7.000000000000000000e+00 3.900000000000000000e+01 7.506756788947527162e-04
7.000000000000000000e+00 4.000000000000000000e+01 6.724413968081389406e-04
7.000000000000000000e+00 4.100000000000000000e+01 5.950746738682707697e-04
7.000000000000000000e+00 4.200000000000000000e+01 5.188808296709032609e-04
7.000000000000000000e+00 4.300000000000000000e+01 4.438092534999082180e-04
7.000000000000000000e+00 4.400000000000000000e+01 3.699527323016546976e-04
7.000000000000000000e+00 4.500000000000000000e+01 2.971279682707547568e-04
7.000000000000000000e+00 4.600000000000000000e+01 2.252922493434425782e-04
7.000000000000000000e+00 4.700000000000000000e+01 1.542881025460150659e-04
7.000000000000000000e+00 4.800000000000000000e+01 8.492943254624788299e-05
7.000000000000000000e+00 4.900000000000000000e+01 0.000000000000000000e+00
8.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 1.000000000000000000e+00 8.995103323113008036e-05
8.000000000000000000e+00 2.000000000000000000e+00 1.634925694455854114e-04
8.000000000000000000e+00 3.000000000000000000e+00 2.389336114836735487e-04
8.000000000000000000e+00 4.000000000000000000e+00 3.154799137440266431e-04
8.000000000000000000e+00 5.000000000000000000e+00 3.933890811344273124e-04
8.000000000000000000e+00 6.000000000000000000e+00 4.727895609133709156e-04
8.000000000000000000e+00 7.000000000000000000e+00 5.539763856489942620e-04
8.000000000000000000e+00 8.000000000000000000e+00 6.369601057268203109e-04
8.000000000000000000e+00 9.000000000000000000e+00 7.219129157992275857e-04
8.000000000000000000e+00 1.000000000000000000e+01 8.086378823743563780e-04
8.000000000000000000e+00 1.100000000000000000e+01 8.971138085985166499e-04
8.000000000000000000e+00 1.200000000000000000e+01 9.868768665013197272e-04
8.000000000000000000e+00 1.300000000000000000e+01 1.077612401368036607e-03
8.000000000000000000e+00 1.400000000000000000e+01 1.168485558680561155e-03
8.000000000000000000e+00 1.500000000000000000e+01 1.258838678493108239e-03
8.000000000000000000e+00 1.600000000000000000e+01 1.347413877715123668e-03
8.000000000000000000e+00 1.700000000000000000e+01 1.433145740586637623e-03
8.000000000000000000e+00 1.800000000000000000e+01 1.514361630435321661e-03
8.000000000000000000e+00 1.900000000000000000e+01 1.589673725767037612e-03
8.000000000000000000e+00 2.000000000000000000e+01 1.657152934994225550e-03
8.000000000000000000e+00 2.100000000000000000e+01 1.715297542797042949e-03
8.000000000000000000e+00 2.200000000000000000e+01 1.762251119001634553e-03
8.000000000000000000e+00 2.300000000000000000e+01 1.796805209956229762e-03
8.000000000000000000e+00 2.400000000000000000e+01 1.817593737497012838e-03
8.000000000000000000e+00 2.500000000000000000e+01 1.824123058744054953e-03
8.000000000000000000e+00 2.600000000000000000e+01 1.815902455749440238e-03
8.000000000000000000e+00 2.700000000000000000e+01 1.793419484896182324e-03
8.000000000000000000e+00 2.800000000000000000e+01 1.757145271322209162e-03
8.000000000000000000e+00 2.900000000000000000e+01 1.708426081435015067e-03
8.000000000000000000e+00 3.000000000000000000e+01 1.648467704696336038e-03
8.000000000000000000e+00 3.100000000000000000e+01 1.579104637990453013e-03
8.000000000000000000e+00 3.200000000000000000e+01 1.501829797486213666e-03
8.000000000000000000e+00 3.300000000000000000e+01 1.418555828487761848e-03
8.000000000000000000e+00 3.400000000000000000e+01 1.330665817630159297e-03
8.000000000000000000e+00 3.500000000000000000e+01 1.239809855213491524e-03
8.000000000000000000e+00 3.600000000000000000e+01 1.147038388645521328e-03
8.000000000000000000e+00 3.700000000000000000e+01 1.053581601658501931e-03
8.000000000000000000e+00 3.800000000000000000e+01 9.600941093453097029e-04
8.000000000000000000e+00 3.900000000000000000e+01 8.673933945395077751e-04
8.000000000000000000e+00 4.000000000000000000e+01 7.757760847216959611e-04
8.000000000000000000e+00 4.100000000000000000e+01 6.856715537677032443e-04
8.000000000000000000e+00 4.200000000000000000e+01 5.971141070295580026e-04
8.000000000000000000e+00 4.300000000000000000e+01 5.102570788614112880e-04
8.000000000000000000e+00 4.400000000000000000e+01 4.249192807897389556e-04
8.000000000000000000e+00 4.500000000000000000e+01 3.410708102596797303e-04
8.000000000000000000e+00 4.600000000000000000e+01 2.584008127066095219e-04
8.000000000000000000e+00 4.700000000000000000e+01 1.766286859936207307e-04
8.000000000000000000e+00 4.800000000000000000e+01 9.427598042349914190e-05
8.000000000000000000e+00 4.900000000000000000e+01 0.000000000000000000e+00
9.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+00 1.000000000000000000e+00 9.818919823410075646e-05
9.000000000000000000e+00 2.000000000000000000e+00 1.840558606605020397e-04
9.000000000000000000e+00 3.000000000000000000e+00 2.694933489012881129e-04
9.000000000000000000e+00 4.000000000000000000e+00 3.561328374581029170e-04
9.000000000000000000e+00 5.000000000000000000e+00 4.443565196057744490e-04
9.000000000000000000e+00 6.000000000000000000e+00 5.346034187278552634e-04
9.000000000000000000e+00 7.000000000000000000e+00 6.270115315855960894e-04
9.000000000000000000e+00 8.000000000000000000e+00 7.219133817695241135e-04
9.000000000000000000e+00 9.000000000000000000e+00 8.192835199699421804e-04
9.000000000000000000e+00 1.000000000000000000e+01 9.192609303769359516e-04
9.000000000000000000e+00 1.100000000000000000e+01 1.021553983453222635e-03
9.000000000000000000e+00 1.200000000000000000e+01 1.126043912777110589e-03
9.000000000000000000e+00 1.300000000000000000e+01 1.232029558183905501e-03
9.000000000000000000e+00 1.400000000000000000e+01 1.338997776140472178e-03
9.000000000000000000e+00 1.500000000000000000e+01 1.445764423274849405e-03
9.000000000000000000e+00 1.600000000000000000e+01 1.551315137432127686e-03
9.000000000000000000e+00 1.700000000000000000e+01 1.653883178636290311e-03
9.000000000000000000e+00 1.800000000000000000e+01 1.751923408634558765e-03
9.000000000000000000e+00 1.900000000000000000e+01 1.843143778303664134e-03
9.000000000000000000e+00 2.000000000000000000e+01 1.925613977941379633e-03
9.000000000000000000e+00 2.100000000000000000e+01 1.996818218809665296e-03
9.000000000000000000e+00 2.200000000000000000e+01 2.054853020582588299e-03
9.000000000000000000e+00 2.300000000000000000e+01 2.097489580981650066e-03
9.000000000000000000e+00 2.400000000000000000e+01 2.123489312412098467e-03
9.000000000000000000e+00 2.500000000000000000e+01 2.131546443710950148e-03
9.000000000000000000e+00 2.600000000000000000e+01 2.121613089750821416e-03
9.000000000000000000e+00 2.700000000000000000e+01 2.093730025922657494e-03
9.000000000000000000e+00 2.800000000000000000e+01 2.049171794674771539e-03
9.000000000000000000e+00 2.900000000000000000e+01 1.989177919307625209e-03
9.000000000000000000e+00 3.000000000000000000e+01 1.915950500462611488e-03
9.000000000000000000e+00 3.100000000000000000e+01 1.831381541857062673e-03
9.000000000000000000e+00 3.200000000000000000e+01 1.737978492819771369e-03
9.000000000000000000e+00 3.300000000000000000e+01 1.637656498684540631e-03
9.000000000000000000e+00 3.400000000000000000e+01 1.532674072621296275e-03
9.000000000000000000e+00 3.500000000000000000e+01 1.424580437969008443e-03
9.000000000000000000e+00 3.600000000000000000e+01 1.315104391194674410e-03
9.000000000000000000e+00 3.700000000000000000e+01 1.205252354624928137e-03
9.000000000000000000e+00 3.800000000000000000e+01 1.096180074127787443e-03
9.000000000000000000e+00 3.900000000000000000e+01 9.884070986142465005e-04
9.000000000000000000e+00 4.000000000000000000e+01 8.825842636243612241e-04
9.000000000000000000e+00 4.100000000000000000e+01 7.788156093670280588e-04
9.000000000000000000e+00 4.200000000000000000e+01 6.773792677684633071e-04
9.000000000000000000e+00 4.300000000000000000e+01 5.781082910883070247e-04
9.000000000000000000e+00 4.400000000000000000e+01 4.810034336656077397e-04
9.000000000000000000e+00 4.500000000000000000e+01 3.857288233986907056e-04
9.000000000000000000e+00 4.600000000000000000e+01 2.921228524205144567e-04
9.000000000000000000e+00 4.700000000000000000e+01 1.998814925533859421e-04
9.000000000000000000e+00 4.800000000000000000e+01 1.099674449624952344e-04
9.000000000000000000e+00 4.900000000000000000e+01 0.000000000000000000e+00
1.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 1.000000000000000000e+00 1.129334403267802709e-04
1.000000000000000000e+01 2.000000000000000000e+00 2.053784235108488518e-04
1.000000000000000000e+01 3.000000000000000000e+00 3.004120443726741646e-04
1.000000000000000000e+01 4.000000000000000000e+00 3.971424798514200057e-04
1.000000000000000000e+01 5.000000000000000000e+00 4.959974768185671347e-04
1.000000000000000000e+01 6.000000000000000000e+00 5.972605824508026061e-04
1.000000000000000000e+01 7.000000000000000000e+00 7.014229029550248179e-04
1.000000000000000000e+01 8.000000000000000000e+00 8.086375839144722922e-04
1.000000000000000000e+01 9.000000000000000000e+00 9.192603786676250112e-04
1.000000000000000000e+01 1.000000000000000000e+01 1.033201809515052515e-03
1.000000000000000000e+01 1.100000000000000000e+01 1.150580496735072135e-03
1.000000000000000000e+01 1.200000000000000000e+01 1.270949483416307585e-03
1.000000000000000000e+01 1.300000000000000000e+01 1.394016600535976291e-03
1.000000000000000000e+01 1.400000000000000000e+01 1.518800956824638672e-03
1.000000000000000000e+01 1.500000000000000000e+01 1.644465128256280715e-03
1.000000000000000000e+01 1.600000000000000000e+01 1.769334255633380143e-03
1.000000000000000000e+01 1.700000000000000000e+01 1.891847725236082663e-03
1.000000000000000000e+01 1.800000000000000000e+01 2.009546115381107088e-03
1.000000000000000000e+01 1.900000000000000000e+01 2.120165868944681210e-03
1.000000000000000000e+01 2.000000000000000000e+01 2.220602673237274862e-03
1.000000000000000000e+01 2.100000000000000000e+01 2.308185031118694351e-03
1.000000000000000000e+01 2.200000000000000000e+01 2.379701285057138609e-03
1.000000000000000000e+01 2.300000000000000000e+01 2.432807632430114726e-03
1.000000000000000000e+01 2.400000000000000000e+01 2.465069913962502322e-03
1.000000000000000000e+01 2.500000000000000000e+01 2.475401874592627390e-03
1.000000000000000000e+01 2.600000000000000000e+01 2.463008486506757660e-03
1.000000000000000000e+01 2.700000000000000000e+01 2.428679364326576714e-03
1.000000000000000000e+01 2.800000000000000000e+01 2.373469904794045689e-03
1.000000000000000000e+01 2.900000000000000000e+01 2.299797297905251808e-03
1.000000000000000000e+01 3.000000000000000000e+01 2.209998904117895045e-03
1.000000000000000000e+01 3.100000000000000000e+01 2.107259652162843909e-03
1.000000000000000000e+01 3.200000000000000000e+01 1.994239957385259693e-03
1.000000000000000000e+01 3.300000000000000000e+01 1.874019150247951439e-03
1.000000000000000000e+01 3.400000000000000000e+01 1.748855612534209233e-03
1.000000000000000000e+01 3.500000000000000000e+01 1.621180945676590482e-03
1.000000000000000000e+01 3.600000000000000000e+01 1.492534876548365797e-03
1.000000000000000000e+01 3.700000000000000000e+01 1.364562190192032416e-03
1.000000000000000000e+01 3.800000000000000000e+01 1.238091449743240454e-03
1.000000000000000000e+01 3.900000000000000000e+01 1.114081125389446711e-03
1.000000000000000000e+01 4.000000000000000000e+01 9.928000320596757234e-04
1.000000000000000000e+01 4.100000000000000000e+01 8.746420246084739150e-04
1.000000000000000000e+01 4.200000000000000000e+01 7.595045296946913594e-04
1.000000000000000000e+01 4.300000000000000000e+01 6.474191187374407673e-04
1.000000000000000000e+01 4.400000000000000000e+01 5.380144706225449113e-04
1.000000000000000000e+01 4.500000000000000000e+01 4.311092593896941267e-04
1.000000000000000000e+01 4.600000000000000000e+01 3.261801944399495175e-04
1.000000000000000000e+01 4.700000000000000000e+01 2.227416372973714650e-04
1.000000000000000000e+01 4.800000000000000000e+01 1.188194029894259839e-04
1.000000000000000000e+01 4.900000000000000000e+01 0.000000000000000000e+00
1.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+01 1.000000000000000000e+00 1.205399416377959547e-04
1.100000000000000000e+01 2.000000000000000000e+00 2.260833300467087099e-04
1.100000000000000000e+01 3.000000000000000000e+00 3.313521916300671017e-04
1.100000000000000000e+01 4.000000000000000000e+00 4.384629869705203710e-04
1.100000000000000000e+01 5.000000000000000000e+00 5.480272761719861890e-04
1.100000000000000000e+01 6.000000000000000000e+00 6.607253009152290685e-04
1.100000000000000000e+01 7.000000000000000000e+00 7.768956746918837366e-04
1.100000000000000000e+01 8.000000000000000000e+00 8.971146263106628002e-04
1.100000000000000000e+01 9.000000000000000000e+00 1.021553795638041042e-03
1.100000000000000000e+01 1.000000000000000000e+01 1.150581043180883044e-03
1.100000000000000000e+01 1.100000000000000000e+01 1.284057759397158128e-03
1.100000000000000000e+01 1.200000000000000000e+01 1.422029227921521284e-03
1.100000000000000000e+01 1.300000000000000000e+01 1.563821426752790835e-03
1.100000000000000000e+01 1.400000000000000000e+01 1.708926379687794378e-03
1.100000000000000000e+01 1.500000000000000000e+01 1.855933343360877856e-03
1.100000000000000000e+01 1.600000000000000000e+01 2.003516969163389623e-03
1.100000000000000000e+01 1.700000000000000000e+01 2.149276140180571455e-03
1.100000000000000000e+01 1.800000000000000000e+01 2.290861352080199136e-03
1.100000000000000000e+01 1.900000000000000000e+01 2.424782423200413841e-03
1.100000000000000000e+01 2.000000000000000000e+01 2.547740072002161339e-03
1.100000000000000000e+01 2.100000000000000000e+01 2.655504960802932812e-03
1.100000000000000000e+01 2.200000000000000000e+01 2.744459627905087174e-03
1.100000000000000000e+01 2.300000000000000000e+01 2.810613678644451399e-03
1.100000000000000000e+01 2.400000000000000000e+01 2.851325667646455089e-03
1.100000000000000000e+01 2.500000000000000000e+01 2.864267648751059152e-03
1.100000000000000000e+01 2.600000000000000000e+01 2.849093494396353309e-03
1.100000000000000000e+01 2.700000000000000000e+01 2.806136060318248533e-03
1.100000000000000000e+01 2.800000000000000000e+01 2.737693228301197636e-03
1.100000000000000000e+01 2.900000000000000000e+01 2.646400945353134023e-03
1.100000000000000000e+01 3.000000000000000000e+01 2.536221390572359572e-03
1.100000000000000000e+01 3.100000000000000000e+01 2.410762505394546413e-03
1.100000000000000000e+01 3.200000000000000000e+01 2.274234296560365218e-03
1.100000000000000000e+01 3.300000000000000000e+01 2.129917287583060932e-03
1.100000000000000000e+01 3.400000000000000000e+01 1.981265065435961186e-03
1.100000000000000000e+01 3.500000000000000000e+01 1.830624429924763204e-03
1.100000000000000000e+01 3.600000000000000000e+01 1.680356658307469555e-03
1.100000000000000000e+01 3.700000000000000000e+01 1.531777619487964624e-03
1.100000000000000000e+01 3.800000000000000000e+01 1.386257029559979361e-03
1.100000000000000000e+01 3.900000000000000000e+01 1.244309434636017798e-03
1.100000000000000000e+01 4.000000000000000000e+01 1.106546528362740631e-03
1.100000000000000000e+01 4.100000000000000000e+01 9.728985946516793869e-04
1.100000000000000000e+01 4.200000000000000000e+01 8.434829519272812491e-04
1.100000000000000000e+01 4.300000000000000000e+01 7.178949277362703559e-04
1.100000000000000000e+01 4.400000000000000000e+01 5.959273748273891808e-04
1.100000000000000000e+01 4.500000000000000000e+01 4.769906853344457677e-04
1.100000000000000000e+01 4.600000000000000000e+01 3.607041097331862905e-04
1.100000000000000000e+01 4.700000000000000000e+01 2.465490182268539323e-04
1.100000000000000000e+01 4.800000000000000000e+01 1.355537085669617859e-04
1.100000000000000000e+01 4.900000000000000000e+01 0.000000000000000000e+00
